"q VT <1y", "q VT 1-5y", "q VT 6-14y", "q VT 15-20y", "q VT 21-49y", "q VT 50+", "q NVT <1y", "q NVT 1-5y", "q NVT 6-14y", "q NVT 15-20y", "q NVT 21-49y", "q NVT 50+", "Comp", "CCR VT <1y", "CCR VT 1-5y", "CCR VT 6-14y", "CCR VT 15-20y", "CCR VT 21-49y", "CCR VT 50+", "CCR NVT <1y", "CCR NVT 1-5y", "CCR NVT 6-14y", "CCR NVT 15-20y", "CCR NVT 21-49y", "CCR NVT 50+", "VaccEff", "VaccEffDis", "PartP%", "DurProtFullYears", "vacc_cov_sim_sav"
0.0027518799941635, 0.00597140705135165, 0.00358563951785325, 0.001187442357525, 0.001187442357525, 0.001187442357525, 0.00400804581586468, 0.0063008313020754, 0.00385805534985258, 0.00186346471955416, 0.00186346471955416, 0.00186346471955416, 0.162862712089211, 0.000901666774956577, 0.000302199947317041, 3.02214345292224e-05, 2.43907514239423e-05, 2.43907514239423e-05, 2.43907514239423e-05, 0.000179950095448842, 1.54094629959698e-05, 1.5109678026818e-06, 3.21398744978726e-06, 3.21398744978726e-06, 3.21398744978726e-06, 0.518396133443547, 0.656524757890818, 0.932451931785296, 8.07621142275901, 0.789671343175347
0.00209106309363613, 0.00592335395654329, 0.00278418522547769, 0.00112917408600296, 0.00112917408600296, 0.00112917408600296, 0.00383485989645619, 0.00699761592700772, 0.00331985970374813, 0.00182068797682044, 0.00182068797682044, 0.00182068797682044, 0.323236735915063, 0.000816787635961025, 0.000253304633843903, 2.89227609756897e-05, 1.96351244371957e-05, 1.96351244371957e-05, 1.96351244371957e-05, 0.000102709914544009, 1.52790288547192e-05, 3.87742140774045e-06, 3.99422121897663e-06, 3.99422121897663e-06, 3.99422121897663e-06, 0.552865936245086, 0.429520192732797, 0.893614483272857, 8.49898230728835, 0.539182148639655
0.00253440144890688, 0.00563254648671434, 0.00303780241415887, 0.00120446782132358, 0.00120446782132358, 0.00120446782132358, 0.00299394328843044, 0.00683244952184436, 0.00332136728141601, 0.0019834897252607, 0.0019834897252607, 0.0019834897252607, 0.26866030969658, 0.000510761723214913, 0.000229782398944291, 3.6737550989717e-05, 1.81444484962571e-05, 1.81444484962571e-05, 1.81444484962571e-05, 0.000134208862149111, 2.51775072993708e-05, 3.60365606079528e-06, 3.36914080547264e-06, 3.36914080547264e-06, 3.36914080547264e-06, 0.615810790710072, 0.668943441544123, 0.990618091895458, 6.15348582436086, 0.700787843529404
0.00273910406612413, 0.00638307779729344, 0.00332714647353764, 0.00122804073126694, 0.00122804073126694, 0.00122804073126694, 0.00335001948669071, 0.0065822915534641, 0.00388011551621012, 0.00187918790994452, 0.00187918790994452, 0.00187918790994452, 0.169956446533555, 0.00064417882987559, 0.000238562194780629, 3.43262270941512e-05, 1.51819105045676e-05, 1.51819105045676e-05, 1.51819105045676e-05, 0.000124318049823611, 2.74080573543841e-05, 5.58086471798245e-06, 4.29864081370938e-06, 4.29864081370938e-06, 4.29864081370938e-06, 0.540019640041469, 0.935927498353232, 0.91451616864138, 7.73420849289855, 0.603629961790997
0.00231584061592019, 0.0058495905245661, 0.00260447395529518, 0.00130217238392651, 0.00130217238392651, 0.00130217238392651, 0.00297507916017278, 0.00670974209262781, 0.00356249912156097, 0.00181691629399494, 0.00181691629399494, 0.00181691629399494, 0.30721213367332, 0.000736952881474291, 0.000240941780413497, 4.47991624638986e-05, 1.94419221640018e-05, 1.94419221640018e-05, 1.94419221640018e-05, 0.000120583508435837, 1.98823233477257e-05, 3.35658360747722e-06, 2.93275550399754e-06, 2.93275550399754e-06, 2.93275550399754e-06, 0.61811522792263, 0.309609708922974, 1.05551306822737, 4.85067872618247, 0.688786351841478
0.00277111843030616, 0.00666404421067392, 0.00269107461399394, 0.00129503891596801, 0.00129503891596801, 0.00129503891596801, 0.00321708223569089, 0.00617220034011411, 0.00369990251531728, 0.00184215371521652, 0.00184215371521652, 0.00184215371521652, 0.175917087352985, 0.000644093565290255, 0.000219440082324501, 4.7315380583646e-05, 1.94538737395938e-05, 1.94538737395938e-05, 1.94538737395938e-05, 0.000130872423337654, 2.57898807374768e-05, 2.33862040666729e-06, 2.21997629448477e-06, 2.21997629448477e-06, 2.21997629448477e-06, 0.480630119908985, 0.648345096665318, 1.02571844825329, 7.55988954094573, 0.638416524740736
0.00283615660830178, 0.00616880426082866, 0.00317164666289074, 0.00127918488594951, 0.00127918488594951, 0.00127918488594951, 0.00431100808641267, 0.00629493185311949, 0.00372501935456288, 0.00180228634275425, 0.00180228634275425, 0.00180228634275425, 0.165214073415183, 0.000973004667730177, 0.000267204713766519, 3.22396663841117e-05, 1.70942000065351e-05, 1.70942000065351e-05, 1.70942000065351e-05, 0.000135966444153424, 2.1127516711375e-05, 4.44473184749991e-06, 3.16527713381921e-06, 3.16527713381921e-06, 3.16527713381921e-06, 0.453623622800662, 0.921599966657136, 1.02379781807494, 6.46000833986986, 0.728983149821842
0.00261835068551138, 0.00672262486199062, 0.00281120297528649, 0.00143324115739603, 0.00143324115739603, 0.00143324115739603, 0.00325808520974738, 0.0068769703012986, 0.00355170895152728, 0.00193786217920423, 0.00193786217920423, 0.00193786217920423, 0.147946261635172, 0.00087375760114988, 0.000219800406892523, 4.19008855442139e-05, 1.07765881777925e-05, 1.07765881777925e-05, 1.07765881777925e-05, 0.000169611541364256, 2.56840241704535e-05, 5.3759108617142e-06, 3.29081663741231e-06, 3.29081663741231e-06, 3.29081663741231e-06, 0.459896749802175, 0.996050001776728, 0.846419401619236, 5.20276127105586, 0.734312296804487
0.00269430414568995, 0.00633592325042841, 0.00286754327569996, 0.00116232663726394, 0.00116232663726394, 0.00116232663726394, 0.00365812448009668, 0.0066965487216479, 0.00365005666821641, 0.0018605192225493, 0.0018605192225493, 0.0018605192225493, 0.233142192803435, 0.000664289854324244, 0.000227614366692011, 3.43365506917981e-05, 2.30315771760009e-05, 2.30315771760009e-05, 2.30315771760009e-05, 0.000109348947369407, 2.8062779705796e-05, 3.86737600293802e-06, 2.86335646378846e-06, 2.86335646378846e-06, 2.86335646378846e-06, 0.512039558315705, 0.986462679238693, 1.06460438465888, 5.30012507593073, 0.681016754735978
0.0028325389584523, 0.00591601991581716, 0.00280032244426657, 0.00113223568999901, 0.00113223568999901, 0.00113223568999901, 0.00434299142980599, 0.00590693880545726, 0.00348131686008192, 0.00172930124621026, 0.00172930124621026, 0.00172930124621026, 0.226724749451148, 0.000718462633571778, 0.000246625995431341, 4.43159443568584e-05, 2.16598369654008e-05, 2.16598369654008e-05, 2.16598369654008e-05, 0.000142297768411068, 3.20289782665768e-05, 4.57296807220756e-06, 2.98120392128655e-06, 2.98120392128655e-06, 2.98120392128655e-06, 0.586525901421601, 0.593937690074284, 1.10313080535474, 2.76268358496087, 0.572316625604076
0.00245271955599622, 0.00610793911114285, 0.00274497838326056, 0.00145569232509766, 0.00145569232509766, 0.00145569232509766, 0.00320506396900632, 0.00623819583309275, 0.00377379588821414, 0.00186120014203758, 0.00186120014203758, 0.00186120014203758, 0.220333353964469, 0.000927283841870421, 0.000229041689906025, 4.20262417045785e-05, 1.26987197747811e-05, 1.26987197747811e-05, 1.26987197747811e-05, 0.000134524560335836, 2.01770686140433e-05, 2.84256558935562e-06, 2.82132716444612e-06, 2.82132716444612e-06, 2.82132716444612e-06, 0.566037166636613, 0.635157932603064, 0.9683189209037, 5.21888575354115, 0.698019371874366
0.00316106236023453, 0.00671913126951115, 0.00270990792918436, 0.00134128537250095, 0.00134128537250095, 0.00134128537250095, 0.00363186305127943, 0.00639928327849408, 0.00360021032525082, 0.00194269259354063, 0.00194269259354063, 0.00194269259354063, 0.18105441451237, 0.000694148895400531, 0.000212369545713356, 3.80852185243177e-05, 1.37450320162967e-05, 1.37450320162967e-05, 1.37450320162967e-05, 0.000137962249139901, 2.61165120798417e-05, 4.59330104960395e-06, 3.45979112356454e-06, 3.45979112356454e-06, 3.45979112356454e-06, 0.634939421722444, 0.437220826859642, 0.995478337691009, 3.23125890485995, 0.571697961647331
0.00259700983555609, 0.0062261883920768, 0.00280774433922629, 0.00164863377943021, 0.00164863377943021, 0.00164863377943021, 0.00344831416943986, 0.00600808715865859, 0.00377288827713238, 0.00188566453894266, 0.00188566453894266, 0.00188566453894266, 0.169502185066715, 0.000664654713990543, 0.000259021385003107, 3.28494834046803e-05, 1.0051216982346e-05, 1.0051216982346e-05, 1.0051216982346e-05, 0.000181800898300679, 2.31261762654383e-05, 4.61614235007471e-06, 3.65776970624929e-06, 3.65776970624929e-06, 3.65776970624929e-06, 0.621913836732849, 0.578822455185847, 0.799154801961801, 5.92918650865982, 0.673320857369145
0.00238302193211391, 0.00503087766430184, 0.00388137936710793, 0.0011820170163883, 0.0011820170163883, 0.0011820170163883, 0.00337616121890789, 0.0065816907009388, 0.00395045671624619, 0.00176003670777365, 0.00176003670777365, 0.00176003670777365, 0.238738549008943, 0.000906089824392852, 0.000285537374698758, 3.03440670791473e-05, 1.21611366071435e-05, 1.21611366071435e-05, 1.21611366071435e-05, 0.000159081826557741, 2.38852536330159e-05, 3.86337032171406e-06, 4.31573631674519e-06, 4.31573631674519e-06, 4.31573631674519e-06, 0.599225082088775, 0.590229506837166, 1.08578121883345, 6.08078442229158, 0.702787441763982
0.00221365404912337, 0.00523133099830819, 0.00336629472084915, 0.00128212912037002, 0.00128212912037002, 0.00128212912037002, 0.00364090605533851, 0.00668046264491974, 0.00340504502542203, 0.00193878204946282, 0.00193878204946282, 0.00193878204946282, 0.271949248414324, 0.000890245898099692, 0.000239842156396483, 4.78732200221383e-05, 1.48151552299116e-05, 1.48151552299116e-05, 1.48151552299116e-05, 0.000162040035593265, 2.11051650903301e-05, 4.14417670505829e-06, 3.13402953637455e-06, 3.13402953637455e-06, 3.13402953637455e-06, 0.475873601277995, 0.760680286845858, 1.16189653065166, 7.09031037089455, 0.74709414128552
0.00267388082152921, 0.005522414491978, 0.00333603044295949, 0.0012395380946764, 0.0012395380946764, 0.0012395380946764, 0.00324286692509702, 0.00612181513711061, 0.00406040695062082, 0.00173315178776905, 0.00173315178776905, 0.00173315178776905, 0.198850868917664, 0.00092488338327734, 0.00025500041844688, 3.37891023090947e-05, 1.83736759464173e-05, 1.83736759464173e-05, 1.83736759464173e-05, 0.00017102626035889, 2.30269088966416e-05, 5.64593050183039e-06, 3.90096669694162e-06, 3.90096669694162e-06, 3.90096669694162e-06, 0.490596790352224, 0.520407095772223, 0.967743487035685, 7.90518864109993, 0.758391063489922
0.00248252102442814, 0.00543281929561365, 0.00354031395489314, 0.00119855355466511, 0.00119855355466511, 0.00119855355466511, 0.00314009106517328, 0.00600820893386099, 0.00363884966855065, 0.00198727547066299, 0.00198727547066299, 0.00198727547066299, 0.210293994223802, 0.000739746175615232, 0.000222792152192973, 3.98735595298793e-05, 1.65931493482426e-05, 1.65931493482426e-05, 1.65931493482426e-05, 0.000195585854988438, 2.23517081063768e-05, 3.79531956553368e-06, 3.05234886492254e-06, 3.05234886492254e-06, 3.05234886492254e-06, 0.538981906206827, 0.714674939291941, 1.01254483676798, 7.02450913408658, 0.630739406568979
0.00299882452513855, 0.0055042268389314, 0.00326671829999882, 0.00139662384323627, 0.00139662384323627, 0.00139662384323627, 0.00335922393046409, 0.00635068621791812, 0.0039072220988278, 0.00177756582839999, 0.00177756582839999, 0.00177756582839999, 0.143801325841955, 0.000792556253008151, 0.000322261032527735, 3.21607147946267e-05, 1.54903923809496e-05, 1.54903923809496e-05, 1.54903923809496e-05, 0.000178541533753856, 2.29713390874274e-05, 2.64528476381312e-06, 3.07984942311718e-06, 3.07984942311718e-06, 3.07984942311718e-06, 0.469881750502792, 0.768310149214249, 0.978260404773031, 6.01362400089271, 0.752584065651292
0.00233879205798332, 0.00511402141104017, 0.00311877196837193, 0.0011690355775339, 0.0011690355775339, 0.0011690355775339, 0.00401382190773249, 0.00621139817538255, 0.00300798779541739, 0.00197943227295167, 0.00197943227295167, 0.00197943227295167, 0.288037283664989, 0.000497861844440759, 0.00020571889223158, 2.36341139768402e-05, 1.43261408371658e-05, 1.43261408371658e-05, 1.43261408371658e-05, 0.000146506592531012, 2.48157073739503e-05, 4.45897416294667e-06, 3.05165053793263e-06, 3.05165053793263e-06, 3.05165053793263e-06, 0.565161760733947, 0.58574903039733, 1.01433512413764, 5.49830957468093, 0.497880867866774
0.00229490140526778, 0.00580828381364475, 0.0030546856033505, 0.00120111986035493, 0.00120111986035493, 0.00120111986035493, 0.00383668146423964, 0.00653066292366097, 0.00363830308794146, 0.00170912329191562, 0.00170912329191562, 0.00170912329191562, 0.248288367328296, 0.00064374416359645, 0.000277114185898286, 3.26794182148294e-05, 1.88736237145552e-05, 1.88736237145552e-05, 1.88736237145552e-05, 0.000162270898617552, 2.62171255651092e-05, 3.81111706789084e-06, 3.45186852281043e-06, 3.45186852281043e-06, 3.45186852281043e-06, 0.469748731952465, 0.511681991455329, 0.938455685820571, 10.3380170017229, 0.53643770779293
0.00233854491292856, 0.00664642655225495, 0.00299216580267439, 0.00136035904710812, 0.00136035904710812, 0.00136035904710812, 0.00367277571044123, 0.0062650314905601, 0.003683625087619, 0.00187421516098635, 0.00187421516098635, 0.00187421516098635, 0.201177752289299, 0.000931893935826018, 0.000216864838334937, 4.27072304194813e-05, 1.65212867008829e-05, 1.65212867008829e-05, 1.65212867008829e-05, 0.000111629063217586, 1.60533712042948e-05, 2.60803164618535e-06, 2.85858306467287e-06, 2.85858306467287e-06, 2.85858306467287e-06, 0.535297461077106, 0.522538096743062, 1.02177534279392, 6.6486216770852, 0.775520622454319
0.00281515331800886, 0.00489305753780147, 0.0029365324126847, 0.00106651218102857, 0.00106651218102857, 0.00106651218102857, 0.00341189440669761, 0.00668628758145539, 0.00346744838804907, 0.00175697013236179, 0.00175697013236179, 0.00175697013236179, 0.322633974165057, 0.000575738675299657, 0.000302511199794467, 2.77232656856104e-05, 2.39172519353937e-05, 2.39172519353937e-05, 2.39172519353937e-05, 0.000120709182716427, 1.82272679325796e-05, 3.04893065267225e-06, 3.28707561445758e-06, 3.28707561445758e-06, 3.28707561445758e-06, 0.536650591149386, 0.535856547607112, 1.1255056718629, 8.10753816235196, 0.47293762857308
0.00264092670844336, 0.00750903768836541, 0.00243302055075577, 0.0012604541919375, 0.0012604541919375, 0.0012604541919375, 0.00341571425106461, 0.00662260210321287, 0.00364446467968175, 0.00185019664505033, 0.00185019664505033, 0.00185019664505033, 0.172375081556417, 0.000821433736145277, 0.000208736408329339, 5.42173952109973e-05, 1.58085829188958e-05, 1.58085829188958e-05, 1.58085829188958e-05, 0.000109080943212828, 1.93465469538839e-05, 2.60998735508574e-06, 3.24121994281703e-06, 3.24121994281703e-06, 3.24121994281703e-06, 0.456759524790536, 0.737331904149017, 0.962552364756191, 6.99143644362264, 0.763387089792269
0.00223595994414944, 0.00788410995105442, 0.00277992733994639, 0.00130707195529176, 0.00130707195529176, 0.00130707195529176, 0.00409178309024196, 0.00633610683174039, 0.00365422032841474, 0.00177563553051739, 0.00177563553051739, 0.00177563553051739, 0.129401262251353, 0.00100186096177683, 0.000270976970734799, 6.04918619241323e-05, 1.58967672589086e-05, 1.58967672589086e-05, 1.58967672589086e-05, 0.000161677942692347, 1.77439241285835e-05, 3.37189559559421e-06, 3.27624284775932e-06, 3.27624284775932e-06, 3.27624284775932e-06, 0.515774532633189, 0.744797323625703, 0.842563440670482, 5.94670112781111, 0.510953653542984
0.00204000600658727, 0.00554482309656967, 0.00350804076558996, 0.0012289936133277, 0.0012289936133277, 0.0012289936133277, 0.00369529948402985, 0.00654863297951617, 0.00345610107623049, 0.00189194883063553, 0.00189194883063553, 0.00189194883063553, 0.272317886252707, 0.000644370331289361, 0.000266421736929989, 2.34072169363212e-05, 1.75202624517746e-05, 1.75202624517746e-05, 1.75202624517746e-05, 0.00016818344912414, 2.3602474955449e-05, 3.73605768595452e-06, 3.07511084103869e-06, 3.07511084103869e-06, 3.07511084103869e-06, 0.634615687321048, 0.576847007925324, 0.997581424232364, 5.02830919133519, 0.740344638793618
0.00232031010667176, 0.00662436441764118, 0.00315331998907986, 0.00128066868468782, 0.00128066868468782, 0.00128066868468782, 0.00329059662561705, 0.00666814435208686, 0.00327677708103994, 0.0020116758517622, 0.0020116758517622, 0.0020116758517622, 0.177868064565119, 0.000644283078813489, 0.000256121942034223, 3.1848137213513e-05, 1.37779074892092e-05, 1.37779074892092e-05, 1.37779074892092e-05, 0.000157075452799176, 1.87687665275452e-05, 3.3026102558562e-06, 2.79490587772949e-06, 2.79490587772949e-06, 2.79490587772949e-06, 0.587138642902903, 0.572253488751917, 1.0097645833004, 3.41517712117237, 0.561379367680375
0.0022103607707817, 0.00575688719737793, 0.00282161709703169, 0.00123676529752935, 0.00123676529752935, 0.00123676529752935, 0.00363160332995872, 0.00645031247330368, 0.0031960828262048, 0.00191896234311256, 0.00191896234311256, 0.00191896234311256, 0.293488398486697, 0.000605361749390004, 0.000251239380884451, 3.50864825305092e-05, 2.08189456181067e-05, 2.08189456181067e-05, 2.08189456181067e-05, 0.000159101434368614, 1.59286961418992e-05, 3.83018837904609e-06, 3.16781396123387e-06, 3.16781396123387e-06, 3.16781396123387e-06, 0.685769437496987, 0.231102205287907, 0.90294676936613, 4.66088325184871, 0.724436005610247
0.00217393904608969, 0.0046883903735487, 0.00334801839589145, 0.00125564455492562, 0.00125564455492562, 0.00125564455492562, 0.00378274278338381, 0.00677047605376415, 0.00341697245729318, 0.00180768687694816, 0.00180768687694816, 0.00180768687694816, 0.306968170507737, 0.000523057849485543, 0.00026706722173695, 2.95307215988462e-05, 2.4257380042931e-05, 2.4257380042931e-05, 2.4257380042931e-05, 8.31293803933588e-05, 2.32665944139818e-05, 4.71106357241495e-06, 3.31677474703569e-06, 3.31677474703569e-06, 3.31677474703569e-06, 0.612210685457482, 0.786864785001359, 1.04810249302238, 5.71635537275408, 0.729576814290285
0.00197740924244696, 0.00543522452687736, 0.00356259860037996, 0.00111400614144168, 0.00111400614144168, 0.00111400614144168, 0.00288401017761222, 0.00626694140951083, 0.00387066132152459, 0.00171013374712757, 0.00171013374712757, 0.00171013374712757, 0.22483358716127, 0.000969366277468375, 0.000247950063102276, 3.00097123105117e-05, 1.97485016770648e-05, 1.97485016770648e-05, 1.97485016770648e-05, 0.000116630985640128, 2.87693857723499e-05, 4.79813201314429e-06, 2.67071694580341e-06, 2.67071694580341e-06, 2.67071694580341e-06, 0.465292802316435, 0.970256017891094, 1.11520960775319, 5.06317336504793, 0.719581329777878
0.00255201285675304, 0.00635399392124659, 0.00302943263883162, 0.00124056729125688, 0.00124056729125688, 0.00124056729125688, 0.00324252337206386, 0.00670692545446107, 0.00369433184193225, 0.00186469111413052, 0.00186469111413052, 0.00186469111413052, 0.210576832036214, 0.000931793348499975, 0.000240522152855326, 2.71824186768753e-05, 2.0348316163057e-05, 2.0348316163057e-05, 2.0348316163057e-05, 0.000121902407957182, 2.45288650413333e-05, 3.88377948537792e-06, 2.68097800809625e-06, 2.68097800809625e-06, 2.68097800809625e-06, 0.557112663303005, 0.497516385326066, 1.0229296554751, 6.00298130827579, 0.749596338689058
